Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly,hour,Access Restricted Files
ISSUE-0013,KEY-0013,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 4,Assignee 20,2023-09-09,2025-09-19 22:15:24.985808,740.9999999999999,41.24,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1419465.0000000002,KRI,User_48,2023-09-09 05:58:00,file_access,CN,CANADA,1347.0,26.000000000000004,12.0,3385.0,38.277159576670414,6647.0,12.548,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,5,
ISSUE-0014,KEY-0014,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 1,Assignee 1,2023-02-15,2023-02-22 00:00:00.000000,7.000000000000036,86.41,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,2278775.0,KRI,User_92,2023-02-15 19:31:00,login,EU,EU,900.0,26.000000000000004,9.999999999999998,3656.0,55.35072658463869,7516.0,22.132,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,19,
ISSUE-0015,KEY-0015,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Closed,Reporter 5,Assignee 18,2023-12-31,2024-01-02 00:00:00.000000,2.00000000000001,54.02,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2286170.0,KPI,User_13,2023-12-31 17:58:00,data_modification,AU,AU,900.0,26.000000000000004,15.0,6562.5,26.85905813947125,6421.0,14.704,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,17,
ISSUE-0016,KEY-0016,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Resolved,Reporter 8,Assignee 9,2023-06-28,2023-07-03 00:00:00.000000,5.000000000000026,30.64,Critical,Sales,Steps to resolve Insufficient Access Control Measures,1313717.4999999998,KPI,User_40,2023-06-28 21:28:00,file_access,UK,DE,1928.0,26.000000000000004,15.0,3479.999999999999,24.38848677851954,4921.0,10.078,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,21,
ISSUE-0017,KEY-0017,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 8,Assignee 2,2023-04-25,2025-09-19 22:15:24.985808,878.0000000000002,108.87,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2197283.0,KRI,User_45,2023-04-25 18:57:00,file_access,CN,Unknown,970.0,31.0,24.0,1598.0,48.45596581881991,3434.0,26.674,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,18,
ISSUE-0018,KEY-0018,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 5,Assignee 16,2024-01-05,2024-01-06 00:00:00.000000,1.000000000000005,2.0000000000000004,Low,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1478822.0,KRI,User_38,2024-01-05 06:59:00,file_access,UK,UK,1564.0,26.000000000000004,6.0,998.0,24.04673176632436,5116.0,4.2,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,3,3,False,6,
ISSUE-0019,KEY-0019,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Open,Reporter 9,Assignee 18,2023-08-08,2025-09-19 22:15:24.985808,773.0000000000001,78.27,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,2184356.0,KPI,User_95,2023-08-08 14:38:00,file_access,JP,JP,1050.0,26.000000000000004,17.0,3130.999999999999,79.93378534419229,3360.0,21.204,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,14,
ISSUE-0020,KEY-0020,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Open,Reporter 3,Assignee 1,2024-04-30,2025-09-19 22:15:24.985808,506.9999999999999,53.29,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1788848.0,KRI,User_25,2024-04-30 10:03:00,data_modification,EU,EU,900.0,26.000000000000004,9.999999999999998,836.0000000000001,57.99519679541061,7447.0,16.208000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,10,
ISSUE-0021,KEY-0021,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,In Progress,Reporter 3,Assignee 12,2024-07-18,2025-09-19 22:15:24.985808,428.0,61.31000000000001,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,2318963.0,KPI,User_71,2024-07-18 10:13:00,data_modification,Unknown,UK,1270.0,26.000000000000004,21.0,815.0,42.50607228212907,4464.0,17.662,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,10,
ISSUE-0022,KEY-0022,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 8,Assignee 11,2023-06-18,2023-06-24 00:00:00.000000,6.000000000000031,10.39,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,462068.0,KRI,User_67,2023-06-18 07:13:00,data_modification,CANADA,CN,985.0,26.000000000000004,21.0,11123.0,72.67133848144218,4235.0,6.928,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,3,3,False,7,
ISSUE-0023,KEY-0023,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 6,Assignee 14,2025-04-18,2025-04-27 00:00:00.000000,8.999999999999968,79.45,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2798861.0,KRI,User_14,2025-04-18 03:56:00,file_access,EU,EU,1201.0,26.000000000000004,21.0,8786.000000000002,27.631633272738235,6187.0,20.94,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,3,
ISSUE-0024,KEY-0024,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 8,Assignee 4,2023-10-14,2023-10-21 00:00:00.000000,7.000000000000036,2.0000000000000004,Low,Legal,Steps to resolve Weak Authentication Protocols,2282070.0000000005,KPI,User_6,2023-10-14 14:55:00,data_modification,UK,UK,943.0,30.0,18.0,1320.0000000000002,47.74165723015515,3322.0,3.1500000000000004,Low,Log for Reference | Limit Data Transfer,Green-Yellow,2,2,False,14,
ISSUE-0025,KEY-0025,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Closed,Reporter 2,Assignee 9,2023-09-28,2023-10-08 00:00:00.000000,9.999999999999972,52.01,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,410114.0,KRI,User_90,2023-09-28 11:41:00,login,USA,AU,1228.0,26.000000000000004,9.999999999999998,2518.9999999999995,67.59813225636923,7100.0,16.102,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,11,
ISSUE-0026,KEY-0026,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Resolved,Reporter 2,Assignee 10,2024-10-01,2024-10-03 00:00:00.000000,2.00000000000001,19.03,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,291275.0000000001,KRI,User_58,2024-10-01 16:21:00,data_modification,AU,CN,1305.0,26.000000000000004,9.0,3100.0000000000005,21.76136409141495,6358.0,6.956,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow,3,3,False,16,
ISSUE-0027,KEY-0027,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Closed,Reporter 4,Assignee 14,2023-04-11,2023-04-14 00:00:00.000000,3.0000000000000155,43.66,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,974876.0,KPI,User_98,2023-04-11 23:29:00,data_modification,DE,Unknown,1743.0,31.0,21.0,4117.999999999999,20.013973650553773,7432.0,13.381999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,23,
ISSUE-0028,KEY-0028,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 10,Assignee 2,2023-07-12,2023-07-20 00:00:00.000000,7.999999999999964,42.61,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2330645.0,KPI,User_80,2023-07-12 21:56:00,file_access,EU,EU,900.0,26.000000000000004,9.0,1304.9999999999998,39.383328491062144,5976.0,11.922,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,21,
ISSUE-0029,KEY-0029,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Open,Reporter 9,Assignee 1,2024-11-20,2025-09-19 22:15:24.985808,303.0,9.490000000000002,High,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,792649.9999999998,KRI,User_7,2024-11-20 21:20:00,login,CANADA,CANADA,900.0,26.000000000000004,3.0,1673.0,36.81034049228417,7247.0,6.948,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,3,3,False,21,
ISSUE-0030,KEY-0030,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,In Progress,Reporter 5,Assignee 15,2024-05-14,2025-09-19 22:15:24.985808,493.0,39.93,Critical,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,832979.9999999999,KRI,User_14,2024-05-14 09:37:00,login,CN,CN,900.0,26.000000000000004,6.0,14987.5,31.77401360279953,6766.0,11.536,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,9,
ISSUE-0031,KEY-0031,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 10,Assignee 3,2025-03-22,2025-04-01 00:00:00.000000,9.999999999999972,829.8438874556955,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1102154.0,KRI,User_27,2025-03-22 08:40:00,file_access,DE,DE,900.0,26.000000000000004,9.999999999999998,1673.3404248250758,40.07045765052895,4681.0,708.7616055032835,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,8,
ISSUE-0032,KEY-0032,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,In Progress,Reporter 4,Assignee 5,2023-12-19,2025-09-19 22:15:24.985808,640.0000000000001,39.76,Critical,IT,Steps to resolve Incomplete Risk Management Framework,408492.5,KPI,User_6,2023-12-19 13:42:00,login,Unknown,Unknown,2338.0,26.000000000000004,15.0,2119.9999999999995,61.27175624124428,4457.0,11.502,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,13,
ISSUE-0033,KEY-0033,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 9,Assignee 6,2025-01-07,2025-01-14 00:00:00.000000,7.000000000000036,64.04,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1139792.0,KRI,User_50,2025-01-07 18:10:00,file_access,FR,FR,900.0,26.000000000000004,13.0,826.9999999999998,49.68722807139528,4300.0,18.008,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,18,
ISSUE-0034,KEY-0034,Supplier Security Compliance Gaps,1,Procurement Security,Low,In Progress,Reporter 1,Assignee 16,2024-09-15,2025-09-19 22:15:24.985808,369.0,80.34,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,273909.99999999994,KPI,User_7,2024-09-15 08:33:00,login,UK,UK,1581.0,27.0,9.0,2072.4999999999995,61.37763076927225,5087.0,19.617999999999995,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,8,
ISSUE-0035,KEY-0035,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 5,Assignee 5,2023-02-27,2025-09-19 22:15:24.985808,935.0,34.20000000000001,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,455348.00000000006,KRI,User_28,2023-02-27 04:44:00,file_access,DE,USA,1223.0,26.000000000000004,17.0,9614.0,79.8234796698714,7301.0,12.54,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,4,
ISSUE-0036,KEY-0036,Insufficient Access Control Measures,1,Control Effectiveness,High,Resolved,Reporter 10,Assignee 9,2025-07-19,2025-07-26 00:00:00.000000,7.000000000000036,56.48,Critical,IT,Steps to resolve Insufficient Access Control Measures,1476749.0,KPI,User_15,2025-07-19 13:32:00,login,CANADA,CANADA,2042.0,26.000000000000004,9.999999999999998,2939.0,77.06421638090029,7437.0,16.296000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,13,
ISSUE-0037,KEY-0037,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 3,Assignee 10,2024-05-29,2024-06-02 00:00:00.000000,4.00000000000002,59.9,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,2251559.0,KRI,User_69,2024-05-29 11:24:00,file_access,DE,DE,900.0,26.000000000000004,17.0,2326.999999999999,79.68542803756458,6213.0,16.980000000000004,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,11,
ISSUE-0038,KEY-0038,Inconsistent Review of Security Policies,1,Management Oversight,Medium,In Progress,Reporter 10,Assignee 15,2023-04-04,2025-09-19 22:15:24.985808,899.0000000000001,37.7,Critical,IT,Steps to resolve Inconsistent Review of Security Policies,1696027.4999999998,KPI,User_6,2023-04-04 04:06:00,file_access,FR,FR,2250.0,33.0,6.0,5325.0,40.99903164095156,5168.0,11.69,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,4,
ISSUE-0039,KEY-0039,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,In Progress,Reporter 9,Assignee 18,2023-08-23,2025-09-19 22:15:24.985808,758.0000000000002,41.81,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,881132.0000000001,KRI,User_52,2023-08-23 15:15:00,file_access,DE,DE,900.0,26.000000000000004,13.0,713.0000000000002,40.753420630596096,6373.0,13.412,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,15,
ISSUE-0040,KEY-0040,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 9,Assignee 1,2023-08-28,2023-09-05 00:00:00.000000,7.999999999999964,23.75,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,276525.00000000006,KRI,User_46,2023-08-28 00:20:00,data_modification,JP,IN,2105.0,26.000000000000004,12.0,11125.000000000002,61.18247970900184,7804.0,9.2,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,0,
ISSUE-0041,KEY-0041,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,In Progress,Reporter 4,Assignee 13,2025-04-12,2025-09-19 22:15:24.985808,159.99999999999997,20.81,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1824807.5,KRI,User_2,2025-04-12 23:52:00,file_access,JP,JP,900.0,26.000000000000004,9.0,2067.4999999999995,41.16544240121774,3822.0,8.311999999999998,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True,23,
ISSUE-0042,KEY-0042,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Closed,Reporter 8,Assignee 4,2025-06-04,2025-06-06 00:00:00.000000,2.00000000000001,43.06,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,151810.9999999999,KRI,User_47,2025-06-04 10:47:00,file_access,Unknown,Unknown,1653.0,39.0,13.0,1120.9999999999998,52.48614343395303,4394.0,13.111999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,10,
ISSUE-0043,KEY-0043,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 4,Assignee 2,2023-06-05,2023-06-10 00:00:00.000000,5.000000000000026,59.84,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,2154062.0,KRI,User_5,2023-06-05 11:35:00,file_access,CANADA,CANADA,900.0,28.0,9.999999999999998,5420.0,51.079879766930745,7387.0,16.818,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,11,
ISSUE-0044,KEY-0044,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,In Progress,Reporter 8,Assignee 8,2024-12-17,2025-09-19 22:15:24.985808,275.99999999999994,32.82,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2723336.0,KPI,User_23,2024-12-17 00:53:00,login,AU,AU,900.0,26.000000000000004,13.0,1382.0,34.94296793300104,4673.0,11.464,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,0,
ISSUE-0045,KEY-0045,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Closed,Reporter 6,Assignee 2,2023-10-05,2023-10-10 00:00:00.000000,5.000000000000026,27.55,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2814239.0,KPI,User_35,2023-10-05 03:09:00,file_access,Unknown,Unknown,2386.0,26.000000000000004,17.0,1019.0,71.56600838490915,5536.0,10.86,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,3,
ISSUE-0046,KEY-0046,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 10,Assignee 19,2023-01-03,2025-09-19 22:15:24.985808,990.0,91.72,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,656963.0,KRI,User_38,2023-01-03 18:52:00,login,UK,UK,900.0,28.0,9.999999999999998,4511.0,74.36249632538424,4637.0,23.393999999999995,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,18,
ISSUE-0047,KEY-0047,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Resolved,Reporter 7,Assignee 7,2024-07-03,2024-07-06 00:00:00.000000,3.0000000000000155,13.79,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,803085.0000000001,KRI,User_92,2024-07-03 04:35:00,file_access,IN,IN,2206.0,26.000000000000004,18.0,535.0,75.49842792634104,7619.0,6.807999999999999,Medium,Routine Monitoring | Limit Data Transfer,Yellow,3,3,False,4,
ISSUE-0048,KEY-0048,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 7,Assignee 10,2024-02-12,2024-02-21 00:00:00.000000,8.999999999999968,54.01,Critical,IT,Steps to resolve Weak Authentication Protocols,2271142.5,KPI,User_22,2024-02-12 14:13:00,login,EU,EU,3230.0,26.000000000000004,12.0,522.5,50.86652656650036,6945.0,14.352,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,14,
ISSUE-0049,KEY-0049,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,In Progress,Reporter 10,Assignee 2,2023-02-12,2025-09-19 22:15:24.985808,950.0,44.62,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2956766.0,KRI,User_70,2023-02-12 07:58:00,data_modification,EU,EU,900.0,26.000000000000004,3.0,1076.0000000000002,56.06626746755329,5821.0,14.124,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red,0,0,False,7,
ISSUE-0050,KEY-0050,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 4,Assignee 15,2023-09-24,2023-10-03 00:00:00.000000,8.999999999999968,55.82000000000001,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,2346462.5,KRI,User_89,2023-09-24 07:09:00,data_modification,JP,JP,1930.0,26.000000000000004,9.0,2322.4999999999995,59.47998400956594,4270.0,15.314,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,7,
